source,destiny,weight
rollingstone,cbsnews,5
rollingstone,mediaite,3
rollingstone,thinkprogress,1
rollingstone,morningconsult,1
rollingstone,theintercept,1
rollingstone,washingtonpost,27
rollingstone,vox,15
rollingstone,time,3
rollingstone,fivethirtyeight,5
rollingstone,theguardian,10
rollingstone,staradvertiser,1
rollingstone,newsy,1
rollingstone,nypost,3
rollingstone,texasmonthly,1
rollingstone,tucson,1
rollingstone,cnbc,3
rollingstone,themonthly,2
rollingstone,independent,2
rollingstone,huffpost,6
rollingstone,theatlantic,2
rollingstone,motherjones,4
rollingstone,slate,5
rollingstone,hollywoodreporter,4
rollingstone,npr,3
rollingstone,latimes,6
rollingstone,realclearpolitics,6
rollingstone,pbs,5
rollingstone,wsj,3
rollingstone,nymag,4
rollingstone,pastemagazine,1
rollingstone,forbes,1
rollingstone,vanityfair,1
rollingstone,salon,4
rollingstone,thenation,2
rollingstone,chicagotribune,1
rollingstone,alternet,1
rollingstone,cleveland,1
rollingstone,theverge,1
rollingstone,bbc,3
rollingstone,villagevoice,1
rollingstone,bostonglobe,2
rollingstone,tampabay,1
rollingstone,grist,2
rollingstone,courant,1
rollingstone,nola,1
rollingstone,telegraph,1
